N,P,K,temperature,humidity,ph,rainfall,label
75,42,192,21.376851511538085,87.88440363135804,6.103550726091031,111.61444999971401,lentil
88,66,145,39.76795368127733,84.29028539463603,6.76494963492047,225.12191517923236,kidneybeans
94,58,136,42.56418998563771,94.10006038021481,8.246256764491427,98.03349897778322,watermelon
119,57,199,16.411101051260697,29.869197734757627,8.784550089988269,99.78384532325968,mothbeans
71,66,189,36.14038000281363,35.86482665215175,9.50892774426416,269.00668404406446,mothbeans
58,35,97,36.49823827259388,29.208053109171274,7.805693532239787,81.64428608779703,mango
83,131,154,34.95833078639759,67.6320500755037,7.3418013473794375,35.187723582408644,jute
80,133,147,15.742784959550374,39.39143795714811,5.017342134510977,284.17351880330176,cotton
71,12,63,17.087503547566232,92.05284109606247,6.4956419470994575,150.0244966798576,watermelon
118,6,149,33.3020978419826,94.34424783246048,5.905152101414952,217.299494469354,apple
12,98,153,10.3817470151657,69.61365804640033,4.9511435802044454,206.70305201806508,papaya
107,57,132,10.014922032436589,61.43440873623308,6.304343124789405,253.75998588351908,cotton
43,79,102,16.299426408590776,42.995804955452314,6.480368267278589,235.45460749302188,rice
71,16,69,30.054821427839343,31.326396948862214,3.8553602099785635,178.4469347649089,blackgram
84,60,138,21.53282617257944,41.45684836761373,8.296326438277177,140.2354710979868,orange
114,143,92,9.8476147529539,96.59989221600142,7.774354602885206,279.917655414639,blackgram
5,32,198,30.362634257683293,65.58808261701526,6.740513979867314,117.78496615283692,orange
42,62,17,9.157900458562084,75.56548270685178,8.01997544035368,193.53223029223366,orange
82,103,108,19.69807942367624,87.00508226731314,4.069534175080618,296.1898476122161,watermelon
113,136,170,10.950934431984948,22.115297259145137,4.541862330919868,185.88821045409657,rice
24,38,71,17.383719830028145,54.56129363365666,7.736247248876874,229.2774795006147,watermelon
9,71,156,37.245793086252604,79.0790234296722,3.855875338754948,22.21344908950644,blackgram
104,48,30,33.75579578283234,87.57055516547781,5.783319754388945,231.02660872438966,mango
86,116,133,24.114020018527075,76.73631038682909,9.517413155656225,188.27632315467454,kidneybeans
115,120,42,32.5389300223449,95.60640156868871,4.377372531704042,224.466286989267,cotton
120,126,137,21.15858134183268,18.077855498918687,4.894615732812886,24.522208652195243,jute
103,44,142,20.17245576385065,15.126509867536326,8.789926874825372,243.1328308522161,papaya
121,59,41,12.93107652371708,98.23469705910401,4.874053679765475,39.00454890119411,pigeonpeas
1,108,192,30.269652152980665,88.19901309026342,4.927597193873644,263.1988800570081,apple
122,129,186,23.53946747651799,82.2090050939753,3.7033822998868766,237.86652400917757,grapes
30,56,93,32.88199170694358,53.4445148229962,4.949738406631076,191.10653921967972,muskmelon
78,26,170,39.97676950550455,82.23974836819899,4.513144960675932,34.70683424546965,rice
89,85,82,40.56865707683282,62.67947635248419,4.669103259133876,59.136404899496384,coffee
53,31,17,24.777516010376495,40.19160084578355,9.468351221883598,53.30669562930764,muskmelon
57,53,155,27.298710913498244,16.998881509231296,6.5438156276608535,133.73552281176012,coffee
58,136,21,41.09794387574057,86.60470146586154,4.933488293536519,86.82945613988434,mothbeans
18,67,167,11.47274608134187,44.5948937672216,7.0242456284214505,132.47239775627077,muskmelon
43,108,156,30.091719499592106,46.205345897872846,5.1341527920847625,49.75423532689258,apple
57,132,146,18.477863124309202,32.793150270534476,5.343234213913863,175.07045161891946,kidneybeans
131,94,32,26.83601094037809,75.05683547510483,4.112665950364143,108.68266485762051,apple
44,12,75,41.31378317302865,92.73724066639808,7.566651883916223,195.5161060637357,muskmelon
29,118,201,35.97754245482635,48.328121942201605,6.340984526847434,268.8980139504266,chickpea
93,138,188,38.194373636339805,51.16255623342495,5.9258591064514246,274.86989578629124,pigeonpeas
14,126,100,18.348584261050043,91.46566355310169,4.877308670292434,266.32760285679063,pomegranate
105,143,47,42.846746589578615,96.96453588155237,6.0289939038227525,222.9327716772895,chickpea
34,26,197,22.727387199568586,81.3286371393333,5.201942084045561,295.81044691539296,pigeonpeas
136,64,80,31.750808161466182,73.16550424125285,4.27048050425017,281.39898576222487,chickpea
82,129,179,23.410734679483852,56.783945935454184,9.368429108485863,236.26401084493668,pomegranate
111,29,78,40.04916971030304,21.409740655629108,6.0158650083801675,48.18831582770428,maize
24,82,103,29.765240580437254,28.17073805393575,4.996402131795611,26.895497063905015,lentil
134,130,68,18.464624239809368,17.279216613337884,9.432264616519092,79.75082298486537,jute
17,94,148,9.193328273297983,81.6777768133927,5.4611700653015784,31.49977643716837,apple
76,136,134,10.953622418480538,60.08103255926751,7.122858537268257,229.3542091485894,mango
118,67,128,23.62901908073763,85.53355534894727,8.656152354325389,82.705423073051,muskmelon
7,73,94,12.118560060300524,52.7700253988275,5.659707385371066,262.5255283082596,kidneybeans
13,75,184,25.940231248857266,52.08857287205201,5.640167545527992,130.0700181217246,apple
18,110,25,36.829045059639526,79.34579168301663,4.484959390040151,61.821202482078036,watermelon
62,134,154,13.169682136576348,28.87997788531715,8.795081950887333,183.002107335847,mothbeans
33,66,122,17.84201920032242,90.13757952531836,9.232415643306346,103.00530023106502,coconut
37,74,120,32.19895774655129,84.99374346578807,7.807789637831789,249.63429442476902,mungbean
4,91,130,27.42330121207619,21.229429822623054,3.7236111769983262,295.65023421047687,papaya
41,141,110,26.360742056347807,24.25090866649814,4.581995382014184,118.17215278336006,grapes
84,87,99,25.075306194473722,67.28172037470921,6.131619045564744,139.22673152791256,chickpea
95,20,50,9.618930805610638,51.01867943595954,5.285203686870251,56.23633066663331,orange
3,75,158,27.021299040910886,35.93215882658884,6.5140803761440935,157.239030083746,jute
46,110,203,17.605316664024812,88.37869623785784,4.158192589807851,55.34073563273746,rice
49,79,199,20.086662331832827,72.1746573339158,7.3031476947750225,188.09636341820385,blackgram
129,64,186,23.731370451732772,37.84657490841286,8.418920517844494,83.2489900268864,apple
39,81,109,31.497790289008936,35.717564884104874,7.662721592472732,79.37131164661315,pomegranate
106,31,45,43.492440806909556,29.92187077857465,7.302507921641329,134.74440576698237,cotton
75,94,14,11.639635456168376,36.361299360250996,3.6782543412548763,195.94861570662343,lentil
123,134,163,36.832301792446785,48.29867384523688,8.658264965552537,184.9990856639173,rice
124,107,28,21.42382529389049,61.051875334996325,8.874850254102327,55.766516215016495,cotton
127,62,80,14.043924547629016,87.18163316437158,9.84530283419387,222.5065627976197,maize
99,100,165,37.94607302584674,66.8614311327468,7.219650711814122,90.86141154400543,apple
122,108,202,32.624991560420824,91.56186224516703,8.858483245686458,55.73418751320051,grapes
31,19,48,40.96404875618843,53.67940441673002,6.693415148248102,108.84049991350894,watermelon
86,108,127,19.19764391268796,90.57584626155072,3.5872577529972576,110.0825325325508,cotton
109,36,172,39.92527272496805,84.78307026240485,9.252242494319026,174.17575034843895,coconut
68,93,76,12.104791577947502,41.18851070126836,4.118526939441614,69.51273171923233,coffee
53,92,161,11.850214299573935,19.840067891182404,9.204436520705912,149.33312427424056,muskmelon
110,133,85,25.818444980705173,87.8639832158672,7.2907287747974125,213.5526795957908,jute
130,112,113,17.73467367157958,83.11099888759891,6.226001334188412,297.0211347576627,rice
85,56,115,30.275286866117238,87.0415146241247,4.7559725869194605,55.22795154975633,grapes
89,119,30,19.173032638263834,38.01133048680266,8.437677196790322,201.65882079947656,pomegranate
38,16,187,16.9341795628787,68.8572439561672,8.748432013156156,31.867266629322387,apple
18,138,178,29.631109737682543,70.15778570241308,4.485084862610592,292.11021241486793,banana
51,122,179,21.495821963231393,69.13074575806354,6.483562183216365,73.14023316249344,blackgram
109,144,175,41.56687447514089,59.596486895487104,8.187286058224352,277.38676656651796,mothbeans
88,129,122,19.345009242974644,97.03312216851347,7.51996499995886,279.2047369211152,grapes
109,126,15,21.676853440169992,61.375431297722,8.556094985983245,108.76274578288117,mungbean
110,61,30,37.18877528130173,54.19859763591336,3.9910260918584655,66.49581147616342,banana
29,96,21,12.500537947718305,23.98179536983547,9.522708864245613,263.0726410793786,chickpea
101,110,51,30.251700572541075,53.40286988804942,6.040467026779474,146.98758829070505,watermelon
6,26,85,42.018894324286606,27.17774934150585,6.555463612674264,187.72263338362345,pomegranate
51,5,185,32.311621574018865,17.46399596136166,7.4677988151946515,214.53880341420225,papaya
0,75,182,39.14257453256159,63.64732418419534,5.711077463830053,243.69790544062238,kidneybeans
122,47,31,29.428428742282428,26.914480905711592,4.601350607696809,264.7736052923888,papaya
46,35,8,30.18112025861007,59.07795475588014,5.54239033485096,151.03045649974624,chickpea
131,34,162,19.76236095871026,82.02381561844781,9.361044732506414,120.39471682430231,lentil
0,131,190,43.17368396065176,42.11118753688079,6.022470699408821,188.14757338618807,jute
18,105,150,29.006453861655263,94.40982217490155,7.802404398682846,154.19152602919175,coffee
11,122,98,9.567901974143721,98.40207303234253,4.051245690007554,246.8624019925694,pigeonpeas
116,19,6,31.209688964776948,46.847573118511804,3.849218613009273,187.07008905305497,rice
107,99,126,24.152039217626005,31.28957392790645,5.192619626670021,160.38677025660672,banana
126,138,174,36.09731046780534,65.49684851876204,6.150502836580264,286.80053823145147,coffee
118,13,190,15.232376248556468,19.306614243164415,7.367899646174536,232.75918933325917,watermelon
38,126,19,30.561482597707307,15.25762764737405,4.4149496166448134,226.80606231896712,pomegranate
34,10,144,22.643211744332618,58.053328217729856,6.593083423784481,126.79053673212587,muskmelon
131,89,199,11.27621762495126,63.38030331732716,7.122517919282054,264.5689232733279,cotton
76,75,19,35.867831307154084,84.67446185185183,9.277688242972857,166.3271763071282,watermelon
0,14,114,24.608888208285823,52.89917077209779,9.49633832787929,294.05756727245404,mango
111,82,173,14.579404861206278,19.265368849043593,7.920648416724884,223.04832703177945,watermelon
42,82,32,11.471180553728082,14.55886391891599,7.790779736300272,198.8541895741593,papaya
136,72,50,43.2011915491906,17.75038721182153,9.693937520950303,173.2722144209756,muskmelon
93,17,201,12.174405349596782,29.54301132874373,8.604089889897509,208.79324300212645,apple
113,67,80,11.33117618269766,38.2474896944894,5.73960226285257,237.97086095759758,grapes
52,30,18,37.705672063026334,33.4531389778994,6.0557285132750245,134.27099223717883,chickpea
18,86,80,34.23428803301038,50.1949430681383,7.201502483945856,251.93259533932968,coffee
125,41,158,39.776804259952605,70.09997700404861,6.4417254232687196,208.29679168345126,cotton
15,32,167,22.58083363021941,25.598939766358075,4.515915285595581,284.38777815753065,coffee
25,89,157,23.036163172493694,44.5701245819118,5.43811128946395,223.63071120823818,jute
95,81,150,28.830651316674853,28.036936379305374,6.51913496011801,174.27584814158024,banana
87,119,51,9.676928499773224,44.60909002004904,8.493360950628055,177.17501063761293,grapes
90,141,113,23.15162650428174,30.97625546896203,6.78432052660503,56.606368491135754,mothbeans
86,105,121,10.920319515881054,73.6772923888621,4.66960746231959,109.05833967922912,orange
133,79,42,11.977546328554524,41.51169906198787,4.169926211427414,56.07554239422571,lentil
98,23,150,33.661610731173326,45.193156027877514,4.302402235096789,90.85507285317082,jute
125,93,148,29.573693774778405,83.63080540954651,6.2499095254729475,228.91103288439638,rice
72,133,46,15.091323239570809,37.235955608087984,4.771325292143397,88.97562507713289,coconut
88,129,49,29.26210870534138,50.75102833862749,7.4386929908533475,42.994144305082,maize
30,14,34,33.67850378637772,63.818384309690245,3.5934975814968504,120.55646197543408,mungbean
3,13,113,36.59322115641095,94.13692687746885,3.628882233275455,63.082626873776746,muskmelon
68,9,24,36.90858013535549,90.12282941412931,8.722905870997447,25.570611218745444,cotton
73,99,109,39.41538359984315,18.41823237614327,4.978917458396776,269.9527065984055,grapes
10,103,46,38.69708916611269,57.05499281267613,7.8193164995465905,86.80826804967325,jute
51,134,60,41.223089484104676,67.36581630700289,8.644033510475282,43.59227770857592,lentil
88,35,182,20.233823616025788,18.867740259337978,4.667731460175936,288.8213214434235,watermelon
105,123,74,21.570256963850575,26.817360276981304,4.822118503819397,107.4507337847258,mungbean
58,130,115,40.86866603837814,83.7950512634438,8.781352776061638,241.4851404980257,pigeonpeas
34,18,181,31.68852192520318,69.18242616490402,3.663646714174302,239.51329116499718,mango
110,76,84,36.947156057510604,89.22937733892833,5.435784431753406,259.18981733024043,apple
33,40,157,40.53128827827599,22.55640924415411,8.961306985976243,111.59413212877368,pomegranate
74,30,131,12.97436237223775,40.943888626678174,8.635334595543249,259.94650042377293,orange
89,25,58,31.848518107829054,78.63141500848758,8.696455901682455,283.40756715925374,watermelon
58,75,141,43.132396371181486,65.43488687267521,4.024580701719438,200.25011708731918,coffee
122,135,108,38.71684956079558,96.4267660792788,4.89336008306017,44.82393039361449,chickpea
122,79,46,27.902055181074495,30.414079407853414,8.110457590953253,162.49181422777906,lentil
132,52,7,33.48673099948864,23.232898042876815,8.868664716186041,206.97581118425552,orange
123,28,120,12.718148235215967,49.146577548608136,9.172834316544908,33.430122412210835,orange
26,19,54,30.771884021989504,37.38692828102086,5.092267447930733,282.3805966617273,mothbeans
97,100,193,13.646041663307699,15.118301012492262,6.983246956897606,291.76166732031305,lentil
77,125,97,26.914925538209072,51.96498050946195,9.131453611052894,160.935884257475,muskmelon
13,140,95,17.49905660223527,20.487300581287947,7.744135993441336,185.93092417764197,mothbeans
84,26,39,39.94796981919419,87.32287961019298,7.810698100040901,58.514037728485164,cotton
129,136,89,31.79578883324368,78.1632991856448,5.494059133326266,255.56080989755665,apple
15,55,109,28.662499537375755,55.225006327645275,9.017287312490222,49.62375055300564,pigeonpeas
99,90,68,18.592475779591275,84.6649492478498,8.31823139764612,224.18142591571538,banana
17,75,197,16.868076951672478,74.66672438837853,5.469298005695,87.6729877266663,rice
58,36,165,33.81139034152464,23.678728423429884,3.7277774771614487,296.9226902071659,banana
33,91,118,15.407661452538015,17.538687432063384,6.007589725549899,243.52817643435841,apple
112,43,193,26.50951363843183,88.02589529202749,9.042628320292842,23.057155485638944,grapes
57,71,75,25.616476240465143,98.7769825197771,8.329243911716715,89.46187889942182,maize
67,53,56,38.82969929418242,37.088328139007686,6.921829907683353,259.2074297811274,rice
75,46,183,13.04140666199215,15.766173475304484,9.286466256500422,39.39805892233805,muskmelon
64,117,28,27.50794497410129,30.04766949293427,6.240193107392767,37.388470960085456,blackgram
61,34,26,42.81686978566948,83.4340858351172,8.219423643596457,169.70489376121725,chickpea
30,116,150,19.15822965937616,39.74427344026935,5.550568231297376,66.00459979838426,rice
21,60,123,13.109841729362447,20.244904141716376,9.32034882358961,73.19382278986392,watermelon
84,69,183,25.38312118496186,77.43635157996123,4.389614113274098,142.72777308349987,cotton
25,84,69,37.90744811990025,57.26130618466901,3.592039910298579,243.68939802419268,coffee
70,112,83,39.368872033964664,95.83068887597011,8.329036261775748,144.22500505207887,mungbean
1,14,182,19.598735177238254,57.336677692947404,8.597219593750255,226.02034068701394,coconut
128,62,202,36.40087312111436,33.09760305761073,4.690153648367473,284.81775118875123,cotton
134,83,48,42.542634673870964,77.1645244717127,7.9774178113505805,257.5841199883445,grapes
60,134,59,37.654442281888066,57.74774528960715,7.469544667321038,153.2078595643509,pigeonpeas
78,71,91,30.83755941600748,52.78920886436177,6.899100776560177,227.75865473817183,chickpea
42,139,109,20.450658657795636,41.08435779168829,7.568130060496725,119.32745257953218,papaya
89,130,192,13.402951285427164,31.056178509708936,5.019893153084057,103.73151037107998,mungbean
55,45,36,21.415069061696656,84.81659876611414,4.806161031396866,150.78713595955043,mango
129,131,40,26.801813178898406,49.60330398521626,4.775811132615572,135.02035675981628,papaya
73,29,105,21.34171259388307,21.66200231797531,4.7937561550417325,172.0554127256633,rice
119,101,149,16.859646061783685,86.95277561409944,6.042537426178942,88.61218413775741,watermelon
67,85,21,14.426970453934743,96.97182979986111,4.817084012732299,226.60369137547198,lentil
73,113,149,15.601938412820317,28.44585632782715,9.365530567139292,111.50458692007948,jute
13,136,86,26.26988528132354,64.1740544699109,7.205378049893149,35.46521821320327,lentil
78,19,23,11.831403273257905,55.96884665129407,7.925062768084174,93.11915605741301,grapes
81,135,198,40.71927659550522,61.639966249164075,5.415084827526788,140.16477221134772,orange
106,53,59,37.7862212526894,98.68033898949803,8.564219471978774,187.60504846555833,chickpea
45,104,148,10.22917241310611,78.03150897291356,6.354115488589452,25.870462511494594,watermelon
91,138,148,25.51424020593918,70.90801955775142,4.902406813893125,51.69297467448348,coffee
25,125,49,22.040769615157647,23.294962676578315,6.9006837232172495,130.40535048153183,watermelon
107,34,53,40.048841523238664,59.19672845902946,8.02658503619627,90.45449451925643,maize
25,52,172,10.166423797373376,97.95322364626284,5.051063648875279,204.83303938401335,maize
123,134,88,38.622361634213114,94.6478442515548,6.651118742525606,215.28083749669423,apple
77,20,87,20.689110721632943,69.77341252635031,3.938020539152807,269.9559339570653,kidneybeans
17,16,184,37.18793924578901,65.38967082294201,6.01926732977563,152.00980043813095,coffee
18,10,88,39.06380903146356,21.75312073470246,8.471509998135236,256.0877515158276,apple
130,126,73,33.389823688998774,60.07930372288398,7.566069418933255,74.96267420721794,banana
71,125,15,33.310868995309875,93.78075274717571,8.227958461541954,105.50372616468381,orange
9,144,42,27.160061469871366,36.38809634977206,3.8380907927342207,222.29680568280722,watermelon
114,5,16,10.79439878836494,29.162350251883872,8.027528161036368,218.31662429648216,orange
81,23,134,13.025238711573031,76.00104302547979,4.676221856690567,111.6568459933396,kidneybeans
126,144,77,22.994558376053348,38.164832494867774,4.372770095792421,222.8330101189021,banana
111,12,40,11.756826888153432,51.58628445880839,7.713167612838796,142.0728206965112,jute
85,54,171,39.89048457226195,47.43739690224278,5.342429939645958,221.91049793563957,jute
43,90,48,38.456991213818256,17.7080390328814,3.817833545342201,193.76304009744976,mothbeans
50,14,124,42.641656372971,58.5934939689316,7.430791963641672,86.12484154922853,mothbeans
17,61,100,38.22922374863724,23.99012277728262,5.13426144146497,250.64305214632637,rice
31,30,29,12.948523410851953,17.3247120557555,3.837561293838191,252.36445490358838,pomegranate
32,6,22,12.299583076503865,47.90250927300275,7.446961328939366,259.7742642498907,mungbean
109,92,76,12.510501938993606,45.6346160793852,4.136765880786974,233.56699181889277,coffee
12,44,93,18.725161933278407,68.25702500879359,6.416157116415215,154.39722392594263,banana
64,144,28,23.385938870583512,23.90977609693154,4.600240369453468,172.56572718324503,coffee
12,87,33,16.46710463204447,58.361654611118084,4.15514934133254,229.4426331334045,coffee
107,86,81,38.7512401982532,73.7545051472752,3.5675271836812152,129.93588050186676,maize
15,77,36,14.388660587507138,60.25008057946063,4.728514809572645,220.39101537808162,mango
109,110,131,32.10745490239502,48.683370446915475,5.4072438860400345,194.3079964101408,lentil
84,69,136,16.657476414841895,67.04450352876408,3.7581366536860927,111.04056469848013,kidneybeans
122,72,108,28.476474703388323,16.000484753731115,3.7203603748692133,144.3286679618759,apple
96,13,16,22.825489632639233,68.58148928544867,7.475592462042133,53.891714106456405,pigeonpeas
109,81,107,41.558436868984174,72.18609691544981,5.825785164796333,281.30200219637777,maize
32,75,60,30.63588287705933,93.35807657800524,9.88411603950512,29.327889563165982,kidneybeans
4,87,186,18.64023790569143,40.29482936714041,9.790860029150085,199.12067643011594,muskmelon
35,29,102,36.70403786215765,51.43930355519525,9.065015499615871,70.55892799280454,blackgram
62,125,109,29.438355410864045,56.12677573206808,4.353404590824771,87.77581774538245,chickpea
79,80,120,19.237543032062703,54.84825257922448,4.575328334033143,119.00460598240733,pomegranate
90,92,167,28.887119340711465,71.9650452383188,3.6066270159629825,114.59443650193842,apple
131,63,72,26.361377621614732,14.830155918314391,7.927008730462009,204.28553328242234,coffee
110,52,55,26.70423816045895,87.63078947127622,6.488019834387869,120.374065583437,muskmelon
26,117,90,38.85470862411704,99.62654678437104,6.231893304288573,51.222174755717354,muskmelon
55,99,48,15.899012205606681,85.02801703348008,7.069207623586898,35.49258635398709,jute
36,81,151,19.41062872860021,30.712367178910217,4.3260559803576415,103.16448463215676,apple
18,113,48,16.71635980853519,28.442054466555504,5.629468649666427,281.7869605368042,cotton
54,14,46,20.25722541388053,18.697682555546653,6.381512234704751,91.17109038107517,pigeonpeas
135,96,117,18.607510114682427,29.99462971862349,3.7519160308462687,26.377755274561345,coconut
57,66,56,29.885209168246007,50.90974930875012,3.673482574951892,238.27011801995624,pigeonpeas
77,101,194,23.862829252789595,60.0959899444813,6.552693712752984,128.57783770104066,rice
56,133,75,20.4864094895254,66.91147791905962,9.43220839773353,287.944674405484,mothbeans
24,9,124,25.234247763291517,41.994984942038045,9.593721069288648,249.43820446030986,cotton
130,25,44,14.17732488367006,51.87054410993741,6.766944840617224,92.29604800701057,rice
108,102,188,42.43623369044293,95.16142260933168,5.643221056876705,179.1115650727515,cotton
80,70,23,41.80326043705438,22.02661543238584,4.533265190610694,287.5796214309911,lentil
72,21,31,17.765593556970813,52.76017288484127,7.934617030558513,224.26521719765765,cotton
116,85,43,22.916455028763863,28.69717430229541,9.755722004376594,257.6928413306442,mungbean
28,55,156,32.984960632627356,58.34981433273066,9.837825091743625,190.37524876811742,mango
29,92,103,9.275426654377208,90.96374866764532,3.6852436271575493,86.96945737519225,orange
26,113,80,33.351052858624456,30.269131975096617,8.30383012316241,85.95425576394987,chickpea
123,90,150,38.19895582534748,21.022155098257734,8.024520438357905,202.339185075425,mungbean
81,76,58,41.01879263063441,70.76143867659668,5.988117842314221,56.85892491033569,orange
34,86,137,26.68564954483664,73.34355118534809,8.859677408534157,110.15572985980478,lentil
22,52,152,16.81510901896414,23.31948808077378,8.759215468706499,58.96117354285896,mango
94,144,110,19.961528664442678,30.67650361271548,5.480605114167046,291.51836869580734,mungbean
73,112,126,36.1643416077474,48.917760278179315,3.5173321588508935,256.7551151719514,papaya
118,49,62,18.483714596493183,48.08734575977181,7.89801597739953,246.97559830508183,mungbean
2,90,78,12.94194139636131,20.107119156139387,6.594719045058362,81.52905637435119,pigeonpeas
119,70,8,11.916897646207612,75.50670467511584,5.235310421635764,231.82331119463112,grapes
136,25,28,38.944700664137955,88.89491016130825,6.177413167960052,143.9308610530906,pomegranate
53,39,60,26.406217845094506,80.85128189280987,8.993266808824693,255.34118856120347,pigeonpeas
16,103,85,33.21447124298239,15.042221255230817,6.1187685597343275,111.93331271983746,mothbeans
21,115,111,37.0446201026809,39.38866637527282,6.356488703913993,222.55655421533206,banana
102,43,17,16.63560364271443,70.9606451903422,7.401964212964975,274.8803900391263,cotton
56,44,122,28.57574784615314,37.7388650408235,6.536383450541914,113.15664930481773,rice
125,75,121,28.611813457544628,68.33861125058826,6.8199862215341405,34.534243893131396,banana
70,70,74,15.125373202089559,57.40418455241017,5.565982678066242,92.10554633084396,banana
38,49,143,14.491672049650521,40.2634138994107,7.4750804794253,104.26077554057335,mango
83,93,83,31.20799690595821,85.70163499572347,7.195061767805873,200.13053178845436,coffee
113,137,22,31.0359131646703,21.18002614477234,6.28409340377743,101.71664817107285,coffee
78,127,180,43.56692253400685,33.082057617600825,4.160586552825597,183.05678393753175,pomegranate
1,98,145,25.06068266106109,23.34520289707176,7.657158443244556,261.777486465214,maize
23,95,98,12.711416545725251,18.425780195311972,5.147866985551803,58.041020164017084,grapes
37,57,147,24.596629547478496,57.64986744628487,7.161900555416127,279.67925300249834,jute
124,43,8,24.947214901235633,81.82553676829845,7.358514448674786,202.3041325364714,coffee
20,43,106,42.7509467866515,19.794218123445955,8.759771665618576,200.1034235434835,mothbeans
98,39,163,17.6772514625668,80.00700436340907,8.311485359150442,183.9833347403521,rice
129,130,196,37.51122910616944,87.75891800362527,6.4671812757980796,238.48427546712864,coconut
113,80,168,27.081075602885104,19.86093988035912,9.724436708158315,120.46866471712796,pomegranate
132,94,30,19.785263144509496,24.93403050494502,7.69526381981512,31.37156082477854,pomegranate
2,51,99,42.653220817644254,98.44864475699012,6.661466554497203,262.15381013607106,pigeonpeas
89,66,106,37.99160891943141,89.36922407865809,5.056351873691046,173.46875052940754,mothbeans
20,119,195,9.669446063408362,75.96614210068638,6.789749567209663,188.82068783092396,mothbeans
92,13,19,32.59582939096764,78.74228520329808,8.155695304231172,262.2272985411152,papaya
117,41,90,41.783303097303104,48.187812224908456,4.299168492197905,166.47883415395836,grapes
13,121,77,18.68523193860693,99.45221360698376,9.685977078752916,142.91360122964213,apple
71,137,46,15.964693188605576,44.40762572304519,4.3071049067432,56.42622113285451,orange
116,133,91,30.666479690720664,29.97748341203401,4.176162210873157,246.435140281526,lentil
52,70,62,33.274047525089316,85.7130722697675,3.8597689949432223,228.26024114287765,mothbeans
23,116,69,9.467042485869227,51.221489134416885,3.7112763897620944,285.6852045528469,mungbean
2,50,59,14.920981862969441,34.37234554468924,6.663973190692852,274.8070830891315,lentil
23,39,28,26.221559725220796,92.33998413111782,4.438333165822991,199.99713983900955,rice
14,15,197,35.067995551009126,40.72094280143783,6.367018600846016,133.10222035512243,coffee
74,107,45,21.138277667235535,62.585712766580556,5.114865563287969,274.933661413514,pomegranate
48,30,165,12.400932214901147,70.4674235956502,9.304707318004759,67.24609376238746,mungbean
19,121,168,15.419931992540787,58.839911577448206,6.501982364096762,40.06261063440954,kidneybeans
35,84,62,26.66146555905139,23.388959183667374,6.210284859195729,146.14843241126783,coffee
115,105,185,27.765383277880623,21.637299163369683,5.015836611817896,66.18464627042978,grapes
21,70,25,16.39694829104063,18.887205061186137,3.6130882866907768,48.89012510516929,apple
16,84,192,28.618504596446442,85.53591227385351,9.84639579495186,65.81802799126845,jute
58,101,103,16.674451228204482,25.49584532214542,9.177073564460557,96.81189170610533,cotton
122,86,148,24.40245717425725,56.12777042436028,4.8935917109377405,42.08352472741289,lentil
80,110,36,41.53812990135924,29.17875611378183,9.098359357802023,225.4534270050254,pigeonpeas
99,13,66,40.54484663999709,68.46341243856769,8.11474982974638,91.83978407855045,rice
78,97,8,30.611016529273126,26.720475666891144,8.767222876460384,85.68570732947576,pomegranate
130,118,66,14.853838891828648,18.15903861037959,7.2094190554411135,274.1867184788813,watermelon
57,116,61,16.15780777836211,36.92513251941357,7.742302640861861,288.88781014589284,cotton
7,48,102,36.46983783193002,25.833419610661522,9.75560437890568,288.5830697088114,pigeonpeas
125,71,34,16.2194968123419,81.19417435770788,4.80403510943964,92.81607237452295,rice
129,66,7,30.71298911502026,49.86499310700772,4.565846486382528,294.6543850043239,lentil
129,45,176,12.989159602792578,63.97186761575594,9.444085895715151,158.49402167126487,lentil
68,62,110,33.458707392720314,76.92149358545312,4.613367717781367,120.79030760707083,watermelon
29,75,202,29.061863218330004,39.89922480565637,3.720180534102133,196.93745091875633,pigeonpeas
42,53,46,37.113586705183984,75.47145697838731,5.092301208020147,273.5222734117205,jute
84,104,108,9.802281083018851,69.36678740204786,5.273723851989503,145.4001350525109,papaya
124,128,34,26.41035529593191,28.127198295992002,9.642372617356603,257.2099454847954,banana
4,79,132,13.80689020756435,14.93864852211557,3.62782676849938,183.4926033459487,coconut
127,37,101,16.909059961009852,83.88626978408388,7.265959938902094,78.93429426139991,coconut
105,121,201,28.921999666570475,65.41710009676476,8.229154914236624,28.415064035284786,pigeonpeas
22,101,22,15.908125084186594,67.91698539655712,5.795952067474488,297.28848815080397,banana
129,117,138,36.66846987511931,52.861846981675015,8.099675302225894,183.3907157608079,apple
73,21,194,17.354486828385596,92.6019722422868,5.646603606376621,285.2198488431842,blackgram
139,103,146,27.694327468228604,25.287918874046266,5.9052558016508225,47.88244843563498,mungbean
137,13,83,25.0968605826822,87.31308433270728,9.474914918442813,279.7499341275137,grapes
130,124,191,31.99097420338318,38.65912866731531,7.249173722977564,50.757994240394126,chickpea
72,120,137,42.36419023083012,39.004696740172875,6.569600619164532,290.94524493921824,mungbean
11,81,45,20.315833849150792,35.4782370043635,9.823289357218698,128.6282367033242,papaya
138,62,178,38.22834478852987,68.64220941667324,3.765983028942455,77.83111347548089,kidneybeans
42,78,181,42.403222132054765,43.47258216860537,5.666444028323026,22.272942313830008,lentil
30,119,30,42.91309003201417,69.91470324702661,8.248943692030466,29.066928585471267,mothbeans
